timestamp,​0x14Fe55c8f5F83900F280a41bA6EF31042D8808D9,​0xD79136E9547CC39608ad94C0c5Ba421f7ba58487,​0x2A75FE923683625d578a96dAf8275880d6379A4f,​0x7b3420358c8cCcefA116650F5D8Ef6df3a660378,​0x38B0Ffb47b77c1424DF299BAbcdC4c3995086F75,​0x1943C45957CD79704eF17EA8366088efA08cB86C,​0xDC391a5dbB89a3F768c41Cfa0e85dcaAF3A91f91,​0x3DFA17D931Fb1A7E231e6f96d5B34D56f171AfFc,​0x38B8C0043ecEAf05C659e88b72dC29FE558fBc3a,​0xE4fd5De8A8373DE990AB643F9a7fd5580560bf7C,​0x85b70a54EbCb3B54635Df59bcD5CCBD7263787F4,​0xC19cf5Dfb71374b920F786078D37b5225CFcF30E,​0x264AD3dB210178CD8d862C2f576f4D1ef477B092,​0x8f0E4b72023D88C04d2d3970E2AAF3b387E86DfA,​0xaaA84af6daE9b9BCbaC91337eA4Cca8b7Bc9D727,​0x61e5B69de63C0295F4A1209B2E24B1BAbf46Ee3A,​0xD293f479254D5F6494c66A4982C7cA514A53D7C4,​0x9e467335C0954D6f91a992f39d71f9cE5B86d318,​0x46Bf1C951F922028Cd34356C0057ff0A60bE200C,​0x252bD6f91c89D7EF9E504FB179d9075687128872,​0x7f597525b13927196245A83D509e04A9dfF0f3df,​0x178E9069A5b17bDd2FD135fFECB756978083c510,​0xf3D92E6C6ac4eA75D0b0d9C938A8de8f0449BE9e,​0xD7084BaD93B41223acb06CD433c183775F83D226,​0x5548A1942CD0bfFFd7197da2E7De18F8F550c0E8,​0x57DE82d36d31F6A3aDFf94fF1d664A005b21dF76,​0x86D1352Ec505965aAb6C9E269D40B6289a8E363B,​0x7cDB8273671ef3A3Ac0c98C8Dd55195E0849EF5e,​0xC181Ec798B46e8885ee5a5810125A4Fde16b8FFc,​0x38aE0D278fA84b5C3d5112305205Dfb70657e5Fd,​0x7695016b2eb73b3251D55F7d081a7929697adf31,​0x2Afd50dA3475f8ab47AEbEfC8039Aa0750E665F7,​0xAD037A8E1D9B0951c9c7923A36BFdb39ae161678,​0xf9F99f982f3Ea9020f0A0afd4D4679dFEe1B63cf,​0x7e4370d8584F5537d259F01842dB17777E51aACD,​0xDB096c67657479262C7EED28198Ac288a3212bd9,​0x4Fc89A06893A74c639050cbE2Da5B811Dba43655,​0x6b6Db451ce811852CaEa2Cc7AdDdf4ECd4966B08,​0x496Aa4CDE82574Da52c197C85332EFb8756a144A,​0xA81A8c1f6388B7e8174d636309674eACb82174AD,​0x8fe7B7407582EB5547992f28533726Bf54048c5E,​0x6768B5C9ec14A92455638754CA2Bd480aA6b8086,​0x52762C7e08A579174Fa3B4d93e999288C258De02,​0x1fBfBa16AAa840F38C113ab27B765b2B372Cb175,​0x111Bf7c77B584a65F8043Cd65D1037cc60aD78F6,​0xeb5280c27F0eCe2dD5afd6b210660C6979Af1536,​0x90b497813A16b04f944031e5C6DBd5EA89663e8B,​0xBdAF007bcc399De61c6569dC0d392f6A05e445C3,​0xDDCFCC3149687DD9d6c5A2b5f5a2BBc6A99F130B,​0x82B806b5e4Ea4EbFFd8a2949986af69cfbFA4C12,Other
1549027100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549037280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549047390000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549057480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549067600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549077780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549087950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549098140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549108270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549118460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549128610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549138840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549148920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549159030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549169280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549179440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549189660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549199900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549210090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549220280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549230580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549240810000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549251000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549261270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28993.85,,,,,,,,,,,,,,,,,,,,,,
1549271490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549281700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549291940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549302170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58195.43,,,,,,,,,39950.00,,,,,,2000.00
1549312400000,,,,,,,,,,,,28752.30,,,,,,23500.00,,,,,,,,,,,,,,,,22778.98,,,,,45544.21,,,,,,,,,,,,
1549322640000,,,,,,,,,,,,87350.21,,,,,1.27,,,8223.05,,,137.33,,,,,,,,,,,735.07,,103755.74,,,,,,,,,,,,,,,
1549332720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549342890000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549353060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549363320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549373570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.09,,,,,,,,,,,,,,,,,
1549383870000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549394020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.66,,,,,,,,,,,,,,,,,
1549404200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549414350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.09
1549424540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.98,,,,,,,,,,,,,,,,,
1549434700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549444910000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.00
1549455130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549465350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549475570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549485810000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549496040000,,,,,,,,,,,,,,,,,13337.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549506310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549516480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549526750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549537000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549547250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549557350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549567510000,,,,,,,,,,,,,,,,,,,,,13118.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549577730000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549587870000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549598050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549608290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549618470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549628650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00
1549638860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549649080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549659370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549669550000,,,,,,,,,,,,24154.63,,,,,,,,,,,590.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549679780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549690000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549700210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8158.22,,,,,,,,,,,,,,,,,,,,,,
1549710420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549720690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549730910000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549741200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549751420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549761670000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549771980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549782080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549792150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9393.61,,,,,,,,,,,,,,,,,
1549802370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.00
1549812570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549822730000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549832880000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549842990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549853090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549863180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549873350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549883480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549893540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549903610000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00
1549913750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549923870000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549933950000,,,,14982.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549944070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549954170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549964260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
